Date,Actual,Predict
2016-04-22 16:00,2150,2155.897163182573
2016-04-22 17:00,1310,1304.2975837267952
2016-04-22 18:00,2580,2619.2580989852863
2016-04-22 19:00,850,849.8728653028708
2016-04-22 20:00,610,609.9968281937511
2016-04-22 21:00,640,639.9906833768152
2016-04-22 22:00,380,379.99989551827764
2016-04-22 23:00,340,339.99995625064105
2016-04-23 0:00,320,320.0002015402855
2016-04-23 1:00,340,339.9997112418789
2016-04-23 2:00,300,300.0001838212576
2016-04-23 3:00,340,339.9992542252138
2016-04-23 4:00,300,299.99945811140776
2016-04-23 5:00,340,340.0003847037936
2016-04-23 6:00,310,310.0005266108437
2016-04-23 7:00,330,329.9998207978027
2016-04-23 8:00,340,340.00073667824375
2016-04-23 9:00,390,389.9214634237704
2016-04-23 10:00,1270,1279.9901973273143
2016-04-23 11:00,970,970.1784136487801
2016-04-23 12:00,1880,1888.6036693240426
2016-04-23 13:00,940,939.5403797618904
2016-04-23 14:00,800,799.9880598230683
2016-04-23 15:00,660,660.0051393560326
2016-04-23 16:00,510,509.9954113311733
2016-04-23 17:00,410,409.94482011170686
2016-04-23 18:00,470,470.0090956689115
2016-04-23 19:00,1690,1679.8419895650293
2016-04-23 20:00,700,700.0064454337255
2016-04-23 21:00,670,670.0033827031112
2016-04-23 22:00,460,459.99907201272396
2016-04-23 23:00,350,349.99963287866905
2016-04-24 0:00,360,360.00011036146594
2016-04-24 1:00,330,329.9998207978027
2016-04-24 2:00,310,309.99976868625924
2016-04-24 3:00,310,309.99981566018
2016-04-24 4:00,340,339.9996737531299
2016-04-24 5:00,350,349.99963287866905
2016-04-24 6:00,330,329.9998207978027
2016-04-24 7:00,310,309.99981566018
2016-04-24 8:00,460,459.99997299485943
2016-04-24 9:00,550,550.0002896161889
2016-04-24 10:00,1050,1050.1140762586356
2016-04-24 11:00,560,559.9525898380963
2016-04-24 12:00,940,939.5512607246799
2016-04-24 13:00,400,399.99578905523924
2016-04-24 14:00,340,340.000258247794
2016-04-24 15:00,390,389.99935322064294
2016-04-24 16:00,410,409.9994915704136
2016-04-24 17:00,490,490.00755843670953
2016-04-24 18:00,670,670.0079200157818
2016-04-24 19:00,640,639.9886937054158
2016-04-24 20:00,590,589.9973820460923
2016-04-24 21:00,630,630.0013172786423
2016-04-24 22:00,530,529.9986880553299
2016-04-24 23:00,420,419.9995534234624
2016-04-25 0:00,440,439.99985914382734
2016-04-25 1:00,430,430.0001188341156
2016-04-25 2:00,410,410.00150866924366
2016-04-25 3:00,340,339.9989674612881
2016-04-25 4:00,400,400.0009334577163
2016-04-25 5:00,410,410.00094211011975
2016-04-25 6:00,480,479.9996125535349
2016-04-25 7:00,280,280.0001877054911
2016-04-25 8:00,360,360.00082131212963
2016-04-25 9:00,390,390.00035536396126
2016-04-25 10:00,320,320.00105109232214
2016-04-25 11:00,400,400.00023223446215
2016-04-25 12:00,370,369.99702226939644
2016-04-25 13:00,400,399.9994829180102
2016-04-25 14:00,320,320.0000256559573
2016-04-25 15:00,380,379.99939840982796
2016-04-25 16:00,390,389.99836203943005
2016-04-25 17:00,460,459.9990341688643
2016-04-25 18:00,1160,1160.5366298019096
2016-04-25 19:00,740,739.9976064184032
2016-04-25 20:00,610,609.9984745642314
2016-04-25 21:00,600,599.9977292875159
2016-04-25 22:00,390,390.00035536396126
2016-04-25 23:00,400,400.0012595874644
2016-04-26 0:00,350,350.00034382933273
2016-04-26 1:00,320,320.000699117872
2016-04-26 2:00,320,320.000699117872
2016-04-26 3:00,310,309.99981566018
2016-04-26 4:00,240,240.0017546228331
2016-04-26 5:00,330,329.9998254566246
2016-04-26 6:00,690,689.9943832439697
2016-04-26 7:00,390,389.9989462308876
2016-04-26 8:00,790,789.9919475344458
2016-04-26 9:00,300,300.0001488325877
2016-04-26 10:00,330,329.9998207978027
2016-04-26 11:00,240,240.00165101731488
2016-04-26 12:00,310,309.99953260798515
2016-04-26 13:00,310,310.0005266108437
2016-04-26 14:00,300,299.99982831233626
2016-04-26 15:00,260,260.00052345305147
2016-04-26 16:00,310,310.0001361804314
2016-04-26 17:00,520,519.9983515735569
2016-04-26 18:00,1570,1574.2721999143387
2016-04-26 19:00,590,589.9944125337413
2016-04-26 20:00,690,689.9939083402087
2016-04-26 21:00,570,569.9993708615635
2016-04-26 22:00,410,410.0001796270456
2016-04-26 23:00,270,270.00104122791623
2016-04-27 0:00,310,309.99976868625924
2016-04-27 1:00,310,309.99976868625924
2016-04-27 2:00,250,250.00066847995748
2016-04-27 3:00,300,299.9997813384155
2016-04-27 4:00,320,319.99994119328755
2016-04-27 5:00,340,339.99962677920917
2016-04-27 6:00,260,260.00106097379484
2016-04-27 7:00,370,370.000737169675
2016-04-27 8:00,390,390.0006656706983
2016-04-27 9:00,420,419.9995534234624
2016-04-27 10:00,460,459.99997299485943
2016-04-27 11:00,450,449.99896035886906
2016-04-27 12:00,320,319.999392754964
2016-04-27 13:00,390,389.9997114612994
2016-04-27 14:00,570,569.9961916776473
2016-04-27 15:00,460,460.00026780416863
2016-04-27 16:00,600,599.994168088368
2016-04-27 17:00,520,519.9974758862378
2016-04-27 18:00,910,910.7848641489718
2016-04-27 19:00,720,720.0568571452741
2016-04-27 20:00,620,620.0014052751417
2016-04-27 21:00,630,630.0014437346418
2016-04-27 22:00,390,390.00035536396126
2016-04-27 23:00,420,419.9986524413269
2016-04-28 0:00,390,390.00054539543305
2016-04-28 1:00,280,279.999838849857
2016-04-28 2:00,310,309.99910936833817
2016-04-28 3:00,310,309.99910936833817
2016-04-28 4:00,250,250.00036659824406
2016-04-28 5:00,310,309.99910936833817
2016-04-28 6:00,700,700.041505121172
2016-04-28 7:00,410,409.9989888034035
2016-04-28 8:00,970,970.4694363403356
2016-04-28 9:00,450,450.000011930516
2016-04-28 10:00,410,409.9974729510657
2016-04-28 11:00,450,449.99913624319726
2016-04-28 12:00,330,329.9998582865517
2016-04-28 13:00,240,240.0014111663415
2016-04-28 14:00,310,310.00002653317813
2016-04-28 15:00,340,339.9998871262071
2016-04-28 16:00,420,419.99848770467185
2016-04-28 17:00,1130,1119.672466377096
2016-04-28 18:00,1830,1812.4114037379534
2016-04-28 19:00,2200,2196.2143246412907
2016-04-28 20:00,610,609.9976064206016
2016-04-28 21:00,620,619.9979512614223
2016-04-28 22:00,310,310.0001361804314
2016-04-28 23:00,300,300.00053926299995
2016-04-29 0:00,290,290.000076433611
2016-04-29 1:00,270,270.00033027725254
2016-04-29 2:00,320,319.9999881672083
2016-04-29 3:00,320,319.9999881672083
2016-04-29 4:00,250,250.00071545387817
2016-04-29 5:00,290,289.9997559133596
2016-04-29 6:00,330,330.00040529246684
2016-04-29 7:00,890,889.9096753800492
2016-04-29 8:00,1960,1953.0189178438293
2016-04-29 9:00,470,470.0019648994095
2016-04-29 10:00,320,320.00411549819256
2016-04-29 11:00,210,207.8126086496601
2016-04-29 12:00,1950,1953.5228668389514
2016-04-29 13:00,960,959.9562224454538
2016-04-29 14:00,1310,1304.207154484843
2016-04-29 15:00,1000,999.7507073966663
2016-04-29 16:00,340,340.0038010841142
2016-04-29 17:00,550,549.9984006909307
2016-04-29 18:00,1320,1303.9328773453674
2016-04-29 19:00,710,710.0401828789662
2016-04-29 20:00,700,700.0015561826455
2016-04-29 21:00,610,609.992456699949
2016-04-29 22:00,380,379.9965242038931
2016-04-29 23:00,300,299.99913759115634
2016-04-30 0:00,320,319.999392754964
2016-04-30 1:00,310,309.99981566018
2016-04-30 2:00,250,250.00071545387817
2016-04-30 3:00,270,270.00033027725254
2016-04-30 4:00,330,329.9998207978027
2016-04-30 5:00,310,309.99981566018
2016-04-30 6:00,320,319.9999881672083
2016-04-30 7:00,240,240.00167514075417
2016-04-30 8:00,390,389.99577114518445
2016-04-30 9:00,2150,2151.7523539792915
2016-04-30 10:00,2090,2080.423098384808
2016-04-30 11:00,2330,2311.3553852626114
2016-04-30 12:00,720,719.9871752594157
2016-04-30 13:00,2200,2195.414272746861
2016-04-30 14:00,870,870.0397383269445
2016-04-30 15:00,550,549.995781087123
2016-04-30 16:00,1110,1109.4443366829626
2016-04-30 17:00,2190,2196.0790966379805
2016-04-30 18:00,1290,1280.2338958400105
2016-04-30 19:00,420,420.00841213234446
2016-04-30 20:00,360,359.9998191688113
2016-04-30 21:00,430,429.99905311532507
2016-04-30 22:00,410,409.996762000402
2016-04-30 23:00,430,429.9992178519801
2016-05-01 0:00,250,250.00071545387817
2016-05-01 1:00,320,319.9999881672083
2016-05-01 2:00,310,309.99981566018
2016-05-01 3:00,300,299.99982831233626
2016-05-01 4:00,250,250.00071545387817
2016-05-01 5:00,320,319.9999881672083
2016-05-01 6:00,320,319.9999881672083
2016-05-01 7:00,310,309.99981566018
2016-05-01 8:00,360,360.00043088171736
2016-05-01 9:00,610,609.9919347320265
2016-05-01 10:00,420,419.9973223204594
2016-05-01 11:00,420,419.9985659294383
2016-05-01 12:00,560,559.9977564014852
2016-05-01 13:00,580,579.9982913019201
2016-05-01 14:00,460,459.9997902527623
2016-05-01 15:00,680,680.0102854991195
2016-05-01 16:00,620,619.6565452183938
2016-05-01 17:00,1490,1491.643860959515
2016-05-01 18:00,1970,1953.1577115888588
2016-05-01 19:00,1300,1303.056057436327
2016-05-01 20:00,670,670.0541429700824
2016-05-01 21:00,650,650.0547444980641
2016-05-01 22:00,490,489.99923682157004
2016-05-01 23:00,380,379.99925377390474
2016-05-02 0:00,300,299.99913759115634
2016-05-02 1:00,340,339.9996737531299
2016-05-02 2:00,270,270.00033027725254
2016-05-02 3:00,270,270.00033027725254
2016-05-02 4:00,320,319.9999881672083
2016-05-02 5:00,330,329.9998207978027
2016-05-02 6:00,610,609.994452154953
2016-05-02 7:00,480,479.9996125535349
2016-05-02 8:00,1020,1020.1861416262086
2016-05-02 9:00,290,290.0005069280987
2016-05-02 10:00,340,340.00097410836145
2016-05-02 11:00,310,310.002312428368
2016-05-02 12:00,320,320.00198538463206
2016-05-02 13:00,500,500.00028876833215
2016-05-02 14:00,510,510.00040967554395
2016-05-02 15:00,480,480.00026953284777
2016-05-02 16:00,460,460.0006299741722
2016-05-02 17:00,900,900.7002094548332
2016-05-02 18:00,1430,1422.9498019873868
2016-05-02 19:00,720,719.9881815346482
2016-05-02 20:00,830,830.1448715679356
2016-05-02 21:00,540,539.9976341746932
2016-05-02 22:00,360,360.0007724807098
2016-05-02 23:00,380,379.99971963394944
2016-05-03 0:00,310,310.0004923932228
2016-05-03 1:00,330,330.0005000309246
2016-05-03 2:00,250,250.00193232866204
2016-05-03 3:00,310,309.99985064884993
2016-05-03 4:00,310,309.99985064884993
2016-05-03 5:00,330,329.9998582865517
2016-05-03 6:00,300,299.99931347548454
2016-05-03 7:00,410,410.00126823986784
2016-05-03 8:00,310,309.9986003533247
2016-05-03 9:00,290,290.0003310437705
2016-05-03 10:00,260,260.00174032783525
2016-05-03 11:00,310,310.00139920973226
2016-05-03 12:00,320,320.00111263811164
2016-05-03 13:00,330,330.0129280789438
2016-05-03 14:00,230,230.0025707564323
2016-05-03 15:00,330,330.00217184983103
2016-05-03 16:00,320,320.00233921923655
2016-05-03 17:00,420,420.0005482709573
2016-05-03 18:00,1520,1510.5253063100877
2016-05-03 19:00,790,788.4690489573545
2016-05-03 20:00,790,788.4789063452905
2016-05-03 21:00,680,680.059982406787
2016-05-03 22:00,340,339.9997112418789
2016-05-03 23:00,320,319.999392754964
2016-05-04 0:00,240,240.0009400666511
2016-05-04 1:00,330,329.9998207978027
2016-05-04 2:00,310,309.99981566018
2016-05-04 3:00,330,329.9998207978027
2016-05-04 4:00,210,210.00199348677572
2016-05-04 5:00,340,339.9996737531299
2016-05-04 6:00,400,400.0005486368007
2016-05-04 7:00,690,689.9898952886422
2016-05-04 8:00,350,349.99903746642474
2016-05-04 9:00,1080,1080.2070738529019
2016-05-04 10:00,420,419.99895356471654
2016-05-04 11:00,490,490.00001566360856
2016-05-04 12:00,450,450.0007652580442
2016-05-04 13:00,410,410.0061409644063
2016-05-04 14:00,400,399.99729739977596
2016-05-04 15:00,440,440.00136767694704
2016-05-04 16:00,420,420.0051813535924
2016-05-04 17:00,490,490.00030605195894
2016-05-04 18:00,720,721.9809251683423
2016-05-04 19:00,800,798.7795789958432
2016-05-04 20:00,620,620.0018210427444
2016-05-04 21:00,600,599.9973327903715
2016-05-04 22:00,420,419.99978547243546
2016-05-04 23:00,340,340.0007601389061
2016-05-05 0:00,310,309.99985064884993
2016-05-05 1:00,250,250.0012905842891
2016-05-05 2:00,340,339.9997112418789
2016-05-05 3:00,320,320.0000256559573
2016-05-05 4:00,310,309.99912493900007
2016-05-05 5:00,300,299.99982831233626
2016-05-05 6:00,260,260.00123440371516
2016-05-05 7:00,460,459.99965650738807
2016-05-05 8:00,950,950.2461415847572
2016-05-05 9:00,1040,1039.8722470430537
2016-05-05 10:00,500,499.84024166470545
2016-05-05 11:00,550,550.0035764269571
2016-05-05 12:00,540,539.998580149638
2016-05-05 13:00,560,560.0036396720616
2016-05-05 14:00,280,280.00274223554635
2016-05-05 15:00,320,320.00198538463206
2016-05-05 16:00,350,350.0066504752386
2016-05-05 17:00,320,320.00134000160705
2016-05-05 18:00,1650,1643.3235789840915
2016-05-05 19:00,560,559.9987103638331
2016-05-05 20:00,610,609.9983271130981
2016-05-05 21:00,580,579.9961997176517
2016-05-05 22:00,400,400.00119624464753
2016-05-05 23:00,330,330.00068514245066
2016-05-06 0:00,330,330.0005000309246
2016-05-06 1:00,260,260.0017022427081
2016-05-06 2:00,340,339.9997112418789
2016-05-06 3:00,310,309.99985064884993
2016-05-06 4:00,340,339.9997112418789
2016-05-06 5:00,310,309.99985064884993
2016-05-06 6:00,300,299.9998633010062
2016-05-06 7:00,450,450.0006726556252
2016-05-06 8:00,1490,1492.1595639902164
2016-05-06 9:00,590,589.9954918832461
2016-05-06 10:00,1670,1668.2316831891724
2016-05-06 11:00,480,480.0042982403833
2016-05-06 12:00,940,940.0558420177603
2016-05-06 13:00,580,579.9988542576893
2016-05-06 14:00,460,460.00434834954694
2016-05-06 15:00,970,969.0205774724254
2016-05-06 16:00,440,440.0063880560928
2016-05-06 17:00,440,440.0014945697424
2016-05-06 18:00,700,701.1941544557499
2016-05-06 19:00,940,938.2806988229197
2016-05-06 20:00,780,779.3963280273741
2016-05-06 21:00,660,660.0609419873448
2016-05-06 22:00,400,400.0005210498619
2016-05-06 23:00,320,320.0009070748757
2016-05-07 0:00,340,340.0003529862518
2016-05-07 1:00,320,320.0006674003302
2016-05-07 2:00,340,340.00068406397423
2016-05-07 3:00,310,310.00098497987426
2016-05-07 4:00,330,330.00068514245066
2016-05-07 5:00,340,340.00053809777785
2016-05-07 6:00,290,290.0009727881434
2016-05-07 7:00,330,330.00086102677886
2016-05-07 8:00,930,930.3998072523254
2016-05-07 9:00,720,720.0527807599306
2016-05-07 10:00,930,930.3438888448305
2016-05-07 11:00,1120,1121.0593694974082
2016-05-07 12:00,920,918.6482645813276
2016-05-07 13:00,510,510.00122682709
2016-05-07 14:00,440,440.006280211367
2016-05-07 15:00,570,569.9958172574002
2016-05-07 16:00,610,609.9974336710416
2016-05-07 17:00,540,540.0002101385908
2016-05-07 18:00,490,490.0092286641241
2016-05-07 19:00,1750,1741.0961288150322
2016-05-07 20:00,700,700.0580032095064
2016-05-07 21:00,470,469.9996420234917
2016-05-07 22:00,360,360.00121640078845
2016-05-07 23:00,340,340.0002388261928
2016-05-08 0:00,340,340.00059266079734
2016-05-08 1:00,350,350.0007000025753
2016-05-08 2:00,300,300.00069015690514
2016-05-08 3:00,340,340.0003529862518
2016-05-08 4:00,330,330.00068514245066
2016-05-08 5:00,310,310.00088028400717
2016-05-08 6:00,330,330.00073970547015
2016-05-08 7:00,310,310.00088028400717
2016-05-08 8:00,370,369.99822572546435
2016-05-08 9:00,1360,1355.9756006205703
2016-05-08 10:00,940,940.5640766544859
2016-05-08 11:00,450,451.7579293239462
2016-05-08 12:00,310,309.840455386436
2016-05-08 13:00,340,340.00064361755136
2016-05-08 14:00,340,340.0016709705537
2016-05-08 15:00,320,320.00198538463206
2016-05-08 16:00,320,320.00198538463206
2016-05-08 17:00,340,340.0069529355934
2016-05-08 18:00,330,330.01162849418915
2016-05-08 19:00,290,290.0324544326481
2016-05-08 20:00,380,380.0011342073434
2016-05-08 21:00,470,470.0005795017425
2016-05-08 22:00,370,370.0016280103854
2016-05-08 23:00,340,340.0011456427022
2016-05-09 0:00,330,330.00083110864705
2016-05-09 1:00,320,320.0014600567806
2016-05-09 2:00,350,350.00110476824136
2016-05-09 3:00,330,330.00083110864705
2016-05-09 4:00,320,320.0014600567806
2016-05-09 5:00,380,380.0001075247338
2016-05-09 6:00,360,359.9997697404827
2016-05-09 7:00,330,330.0005000309246
2016-05-09 8:00,330,330.0046770000253
2016-05-09 9:00,390,389.9981932586068
2016-05-09 10:00,390,389.9981183498163
2016-05-09 11:00,320,320.00700576377784
2016-05-09 12:00,390,390.0011529464172
2016-05-09 13:00,820,820.3717575748209
2016-05-09 14:00,1030,1028.9133101422342
2016-05-09 15:00,520,519.9986691905839
2016-05-09 16:00,430,430.0046286366358
2016-05-09 17:00,490,490.0016665800586
2016-05-09 18:00,1630,1621.4240495829645
2016-05-09 19:00,730,730.0170853264193
2016-05-09 20:00,640,640.0028093219245
2016-05-09 21:00,540,539.9985150323637
2016-05-09 22:00,430,429.9999153628486
2016-05-09 23:00,420,419.99851804447644
2016-05-10 0:00,350,350.00019795173193
2016-05-10 1:00,310,310.0005397420928
2016-05-10 2:00,340,340.0002388261928
2016-05-10 3:00,350,350.00019795173193
2016-05-10 4:00,320,320.0005532402712
2016-05-10 5:00,350,350.00019795173193
2016-05-10 6:00,400,400.00079906086586
2016-05-10 7:00,370,370.00043998790846
2016-05-10 8:00,350,349.9991705987297
2016-05-10 9:00,350,350.00051847198336
2016-05-10 10:00,320,320.0008737605226
2016-05-10 11:00,330,330.0003858708656
2016-05-10 12:00,340,340.0005593464442
2016-05-10 13:00,340,340.0002882545214
2016-05-10 14:00,320,319.9987938853203
2016-05-10 15:00,320,320.0007291245994
2016-05-10 16:00,350,350.00037383606013
2016-05-10 17:00,400,399.99981603493836
2016-05-10 18:00,820,820.6586809527637
2016-05-10 19:00,570,569.9995845773109
2016-05-10 20:00,620,620.0007111712382
2016-05-10 21:00,590,589.997216147138
2016-05-10 22:00,360,360.000309584279
2016-05-10 23:00,350,350.00037383606013
2016-05-11 0:00,340,340.0002388261928
2016-05-11 1:00,310,310.0005397420928
2016-05-11 2:00,340,340.0002388261928
2016-05-11 3:00,340,340.0002388261928
2016-05-11 4:00,310,310.00049548716504
2016-05-11 5:00,320,320.0005532402712
2016-05-11 6:00,670,670.0014299062528
2016-05-11 7:00,410,410.0014829080549
2016-05-11 8:00,800,800.2719946272837
2016-05-11 9:00,600,599.9960847731485
2016-05-11 10:00,410,409.9995219102182
2016-05-11 11:00,370,369.99998508041523
2016-05-11 12:00,350,350.00019795173193
2016-05-11 13:00,340,340.0002388261928
2016-05-11 14:00,460,459.9997695235924
2016-05-11 15:00,470,469.99959259516305
2016-05-11 16:00,450,450.0058298921178
2016-05-11 17:00,450,450.00030126784435
2016-05-11 18:00,590,590.0042983298899
2016-05-11 19:00,590,589.9985191036793
2016-05-11 20:00,580,579.9974866206697
2016-05-11 21:00,480,479.9987530588772
2016-05-11 22:00,350,350.0020654983909
2016-05-11 23:00,330,330.0003858708656
2016-05-12 0:00,350,350.0005517863365
2016-05-12 1:00,340,340.00059266079734
2016-05-12 2:00,340,340.00059266079734
2016-05-12 3:00,330,330.00068514245066
2016-05-12 4:00,310,310.00067750474886
2016-05-12 5:00,340,340.00053809777785
2016-05-12 6:00,360,360.00064602471025
2016-05-12 7:00,300,300.0006809297073
2016-05-12 8:00,340,340.0016283922124
2016-05-12 9:00,300,300.00156636542494
2016-05-12 10:00,310,310.000715626421
2016-05-12 11:00,340,340.0002388261928
2016-05-12 12:00,300,300.0005523942491
2016-05-12 13:00,340,340.0011456427022
2016-05-12 14:00,340,340.00085994830243
2016-05-12 15:00,330,330.00100699297525
2016-05-12 16:00,460,459.9999454079206
2016-05-12 17:00,710,710.048049480701
2016-05-12 18:00,1250,1231.8199896615224
2016-05-12 19:00,660,660.0580645471144
2016-05-12 20:00,740,739.9923126826276
2016-05-12 21:00,550,549.9988512792193
2016-05-12 22:00,410,409.9995219102182
2016-05-12 23:00,360,360.0001336999508
2016-05-13 0:00,350,350.0005517863365
2016-05-13 1:00,310,310.0005397420928
2016-05-13 2:00,330,330.0003858708656
2016-05-13 3:00,350,350.0005517863365
2016-05-13 4:00,340,340.00053809777785
2016-05-13 5:00,300,300.00069015690514
2016-05-13 6:00,360,360.0005965963816
2016-05-13 7:00,930,930.113750215066
2016-05-13 8:00,1610,1601.5666435549113
2016-05-13 9:00,1560,1556.569603830533
2016-05-13 10:00,440,440.0029592987468
2016-05-13 11:00,480,479.998577174549
2016-05-13 12:00,2280,2284.08683717499
2016-05-13 13:00,1860,1863.1303164214614
2016-05-13 14:00,1470,1470.0565885451665
2016-05-13 15:00,2010,2011.37825174893
2016-05-13 16:00,1290,1281.721352562535
2016-05-13 17:00,2040,2038.8373436359834
2016-05-13 18:00,1560,1555.2400989296714
2016-05-13 19:00,1950,1957.5999928161316
2016-05-13 20:00,1080,1081.3720072951317
2016-05-13 21:00,660,660.010666459219
2016-05-13 22:00,360,360.0005873691838
2016-05-13 23:00,330,330.0005000309246
2016-05-14 0:00,360,359.9997697404827
2016-05-14 1:00,360,359.9997697404827
2016-05-14 2:00,380,379.99907788957654
2016-05-14 3:00,360,359.9997697404827
2016-05-14 4:00,360,359.9997697404827
2016-05-14 5:00,360,359.9997697404827
2016-05-14 6:00,340,339.9997112418789
2016-05-14 7:00,390,389.9970802179646
2016-05-14 8:00,960,959.9419345413692
2016-05-14 9:00,520,519.9951616294622
2016-05-14 10:00,1070,1069.880956672164
2016-05-14 11:00,630,629.9985509738377
2016-05-14 12:00,580,579.9988003613458
